lp,src,mt,ref,score,raw_score,annotators
kk-en,"Қазіргі уақытта құны 2,2 млрд.теңге құрайтын 180 жер учаскесі қайтарылды"", - делінген Шығыс Қазақстан облысы прокуратурасының баспасөз қызметі таратқан мәліметте.","Currently 180 land plots worth 2.2 billion tenge have been returned "", the press service of the Prosecutor 's Office of East Kazakhstan region reported.","Currently, 180 land parcels amounted to 2.2 bln tenge were returned"", - as stated in the information distributed by the press service of the prosecutor's office of the East Kazakhstan Region.",0.123308155832133,70.125,8
kk-en,Головкин спорттың қандай түрлерін ұнататынын айтты.,Golovkin said what sports love.,Golovkin named his favorite kinds of sports.,-0.839350812088491,40.5,4
kk-en,Ол әуеге көтерілген соң 13 минуттан кейін радардан жоғалып кеткен ұшақ Суматра және Батыс Ява аралдарының арасындағы Ява теңізіне құлаған.,"He climbed into the air 13 minutes after a plane disappeared from the radar between Sumatra and Western Java islands, dropping into the Java Sea.","The aircraft lost from the radars in 13 minutes after it had been taken to the air, fell down to Java sea between Sumatra and Western Java islands.",-0.0524419090593783,65.25,4
kk-en,16 шілдеде № 2 перинаталдық орталықта босанған әйел қайтыс болды.,"On July 16, in the perinatal center No. 2, a child died.",In July 16 a woman who gave birth in the Perinatal center No. 2 has died.,-0.262338685305492,57.5,4
kk-en,Атырау - руханият ордасы.,Atyrau is a center of spirituality.,Atyrau is the center of spirituality.,0.750474373473106,87.5,4
kk-en,"Енді облыс орталығында Әбу Сәрсенбаев, Қаршыға Ахмедияров, Хамит Ерғалиевтердің еңселі ескерткіштері бой көтереді.","Now in the regional center there will be monuments Abu Sarsenbayev, Karysh Akhmedyarov, Hamita Yergaliyeva.","Now, tall monuments for Abu Sarsenbayev, Karshyga Akhmediyarov, Khamit Yergaliyev have been raised in the regional center.",0.495450120735018,73.0,1
kk-en,Қазір бұл іске қатысты сотқа дейінгі тергеу амалдарының жүріп жатқаны айтылған еді.,It has been noted that pre-trial investigations are now in respect of this case.,It was said that prejudicial investigative actions are taken place concerning this case now.,-1.3028696231217,4.0,1
kk-en,Алматыдан 346 шақырым қашықтықта жер сілкінді.,The earthquake happened 346 kilometers from Almaty.,An earthquake was 346 km away from Almaty.,0.703950960602463,81.0,1
kk-en,"20 үйді қайта жаңғыртуға ЖСҚ жасақталып, мемлекеттік сараптамадан өтуде.",The PSD has been developed for the reconstruction of 20 houses and passes the state expertise.,"The DED for the reconstruction of 20 houses has been drawn up, is undergoing state examination.",-1.32893222810513,3.0,1
kk-en,"Сондай-ақ, сот оны полиция майоры шенінен айырып, 5 жылға мемлекеттік қызмет жұмысын атқару құқығынан шеттетті.","Also, the court stripped him of the police major and for 5 years removed from the right to occupy the office of the civil service.","Besides, he will be deprived of police major rank, limited in the right to perform the civil service for 5 years.",0.260886675884141,64.0,1
kk-en,ШҚО-да 180 жер учаскесі қайтарылды.,180 land plots were returned in East Kazakhstan region.,180 land parcels were returned in EKR.,0.730013565585894,82.0,1
kk-en,"Поляк маманы Қазақстан чемпионатының 33-турында ""Қызылжарға"" қарсы өтетін матчқа дайындалуда"", - деді К.Должанский.","The Polish expert is preparing for the match of the 33rd round of the championship of Kazakhstan against ""Kyzylzhara"", K.Dhanhansky said.","Polish specialist is getting ready for the match taking place against ""Kyzylzhar"" at the 33rd tour of Kazakhstan's championship"", - K.Dolzhansky said.",-0.122702589316436,57.0,3
kk-en,"Мұндай өсек-аяңның шығуына 1 қарашада ""kaspi.kz"" мобильдік қосымшасындағы техникалық ақау себеп болған еді.","The reason for such an exit was the technical marriage in the mobile application ""kaspi.kz"" on November 1.","The reason for arising such gossips was a technical malfunction in kaspi.kz mobile app on November, 1.",0.530205981879737,78.0,3
