lp,src,mt,ref,score,raw_score,annotators
gu-en,ડૉ.આંબેડકર રાષ્ટ્રભાષાના પક્ષધર વધુ એક આશ્ચર્ય લાગે એવી વાત એ છે કે બંધારણના મુખ્ય ઘડવૈયા ડૉ.બાબાસાહેબ આંબેડકર અને બીજા કેટલાક મુસ્લિમ તેમજ દક્ષિણ ભારતીય એવા બંધારણસભાના સભ્યોએ સંસ્કૃતને દેશની રાષ્ટ્રભાષા બનાવવાની દરખાસ્ત કરી હતી.,Dr. Ambedkar is more surprised that the main practice dr. Babasaheb ambadakar and other muslim and other muslim,"Another astonishing fact about Dr. Ambedkar's advocay for national language is that the Chief Architect of the Constitution, Dr. Babasaheb Ambedkar and few other Muslim and South Indian constitutional members proposed to designate Sanskrit as the national language.",-1.11743101756062,0.0,1
gu-en,14 જૂનના રોજ બંધ રહેશે એટીએમ,The atm will close on 14 june,ATMs will remain closed on 14th June,0.881789552979612,75.0,1
gu-en,મતલબ 17 સપ્ટેમ્બરના રોજ જે ઉમેદવારોની પરીક્ષા હશે તેના એડમિટ કાર્ડ 13 સપ્ટેમ્બરના રોજ રજુ થશે.,"The admit card will be the examination of the candidates on 17 september on 17 september. On 13 september, the admit card will be related.","Meaning that for those candidates whose exam is on 17th September, their admission cards will be issued on 13th September.",1.38825876418314,94.0,1
gu-en,કંપનીએ ચાર શોધો ટૂરીઝ સ્માર્ટફોન્સ ચાર લોન્ચ કર્યા હતા અને તે ફોનનાં નામમાં Oppo Find7 અને Find7A હતા.,The company launched four search forces smartfounders four and was opo find7 and find7a in the name of the phone.,The Company had launched four Find smartphones which had Oppo Find7 and Find7A in their names.,0.108757599037389,46.0,1
gu-en,Reliance Jioને 5 સપ્ટેમ્બર,Reliance jage to 5 september,On 5 September,-0.477680434987746,24.0,1
gu-en,"પતંજલી લોટના પેકેટમાં નિક્ળ્યો દેડકો, સુપર બાજારથી ખરીદયું હતું લોટ","Deaders in the pack lot packet, lot purchased from the sun.","Frog inside Patanjali ‘Aata’ (flour) packet, was purchased from the Super Bazaar.",-1.11743101756062,0.0,1
gu-en,ચૌહાણ સહિત 3 વ્યક્તિને ઈજા થતાં ખાનગી હોસ્પિટલ ખસેડવામાં આવ્યા છે.,Private hospital has been moved to 3 person with 3 person.,"Three people, including Chauhan are injured and have been taken to a private hospital",-1.03746219473901,3.0,1
gu-en,નાણા મંત્રાલયએ જણાવ્યુ કે ડોલર સામે રૂપિયામાં આવી ગિરાવટના કારણે ચાલુ ખાતાની ખાધને ઘટાડવા સંભવિત વધારા સાથે વ્યવહાર જણાવ્યું હતું કે અને આયાત પર અવલંબન ઘટાડવા માટે બિન-આવશ્યક વસ્તુઓ પર આયાત ડ્યૂટી વધારી દીધું છે.,The nana ministry said that the girls in the rise account was to reduce the following account that and import duty on non - required items to re,The Finance Ministry has stated that to reduce the current account deficit due to the depreciation of the rupee against the dollar and the potential increase suggests that import duty on non-essential items has been increased to reduce the reliance on imports.,-1.09077474328675,1.0,1
gu-en,દરેક કોઈ ઓછામાં ઓછા ભાવમાં સારાથી સારુ સામાન ઘરે લાવવુ પડે છે.,"Every soul is loaded at least pattern from arabu, saru saman house.",Everyone likes to bring home the best stuff at the lowest price.,-2.36422043167535,0.0,1
gu-en,બાળકને હોસ્પિટલમાં દાખલ કરવામાં આવ્યો,The child was entered in hospital,The boy was admitted to the hospital.,0.89790950192548,99.0,1
gu-en,નોકિયા 7.1 ગ્લાસ ફિનિશ સાથે આપશે સ્ટાઇલિશ લૂક,nokia 7. 1 glass finish with finish with 7. 1 glack,"With a glass finish, the Nokia 7.1 will have a stylish look.",0.255368757428348,79.5,2
gu-en,ઓટીપી ન આખ્યા પછી તમારી પાસે પીએનાઅર ડિટેલ્સ આવી જશે.,After not otip you will come to pienar ditas.,You will get the PNR details besides the OTP number.,-2.29831881685513,2.0,1
gu-en,આ અથડામણમાં સેનાનો એક જવાન પણ શહીદ થઈ ગયો છે.,a reply has also come in this conflict in this conflict.,An army soldier has also been martyred in this incident.,-0.815532483400207,47.0,1
gu-en,"ઉલ્લેખનીય છે કે, છેલ્લા થોડાક દિવસોથી આતંકીઓ દ્વારા કાશ્મીર ઘાટીમાં પંચાયત ઓફિસોમાં આગ લગાડવામાં આવી હતી.","It is until, the panchayats officers were being taken into the panchayats officers by last few days from last few days.","Keeping in mind that in the last few days, the panchayat offices were set on fire by the militants in Kashmir Valley.",0.0741393166727461,74.0,1
gu-en,તેમના ભગવાન હોવાની પ્રમાણિકતા પણ ઉપલબ્ધ કરવવામાં આવે.,Their devotion certificate is also available.,Evidence of him being a god shall also be provided.,-0.52497120335765,54.5,2
gu-en,માર્કેજને તેમની નવલકથા વન હન્ડ્રેડ યર્સ ઑફ સોલિટુડ માટે ઓળખવામાં આવે છે.,Markekas is known for his novel forest handled yards of solitud.,Márquez is known for his novel ‘One Hundred Years of Solitude’.,0.579447252023229,77.5,2
gu-en,બોરવેલમાંથી બાળકને બહાર કાઢ્યા પછી પ્રાથમિક સામુદાયિક કેન્દ્ર લઈ જવામાં આવ્યો હતો.,The primary community center was taken after the child from the board from borve.,"After taking the boy out from borewell, he was taken to the primary community centre.",0.334140728416742,72.0,2
gu-en,નોબલ પુરસ્કારથી સન્માનિત પ્રખ્યાત અમેરિકન નવલકથાકાર ગૈબ્રિયલ ગાર્સિયા માર્કેજનું આજે 87 વર્ષની વયે નિધન થયુ.,"today, the nobel award of the nobel award today is 87 years of age today today on 87 years of age.",Nobel Prize winner and famous American novelist Gabriel Garcia Márquez has died at the age of 87.,1.02871793733773,86.5,2
